timestamp,src_ip,username,password,command,session,eventid,attack_type,session_duration,command_count,failed_logins,common_commands
2025-10-31T17:05:15.380274+00:00,171.79.193.61,admin,root,cat password.txt,7c80f8c4e7,79508,Command Injection,383,7.0,1.0,mkdir
2025-10-31T17:05:28.380274+00:00,171.79.30.127,,,touch password.txt,625a7c52b6,bba46,Other,118,2.0,2.0,other
2025-10-31T17:06:22.380274+00:00,171.79.46.192,,,ls,ab02adad6f,a56bc,Other,17,0.0,1.0,other
2025-10-31T17:06:30.380274+00:00,171.79.184.50,guest,password,,f03609ba24,f3611,Command Injection,43,23.0,0.0,touch
2025-10-31T17:06:45.380274+00:00,171.79.101.81,test,password,,91c161f484,23870,Other,187,1.0,2.0,other
2025-10-31T17:07:37.380274+00:00,171.79.138.120,oracle,toor,ifconfig,46ee782808,4945b,Command Injection,319,20.0,0.0,mkdir
2025-10-31T17:07:59.380274+00:00,171.79.203.219,root,toor,,9a3403e702,7350c,Other,26,2.0,2.0,other
2025-10-31T17:08:11.380274+00:00,171.79.96.212,oracle,toor,,665412d643,3a14d,Command Injection,357,15.0,0.0,touch
2025-10-31T17:08:44.380274+00:00,171.79.124.163,user,pass,,71c4d19d4,6df52,Other,20,7.0,1.0,other
2025-10-31T17:10:04.380274+00:00,171.79.108.126,,,ls,3cd856a759,b559b,Command Injection,335,12.0,0.0,ifconfig
2025-10-31T17:10:21.380274+00:00,171.79.140.16,,,,a6a42d0be3,249ce,Brute Force,49,4.0,6.0,other
2025-10-31T17:10:12.380274+00:00,171.79.13.132,,,touch password.txt,e2ea21031b,c3fa6,Command Injection,254,6.0,1.0,exit
2025-10-31T17:11:01.380274+00:00,171.79.59.207,,,,6beb66ece,5ba25,Brute Force,22,3.0,3.0,other
2025-10-31T17:11:23.380274+00:00,171.79.207.40,test,pass,,20b6e738b4,24b00,Command Injection,302,21.0,0.0,cat
2025-10-31T17:11:53.380274+00:00,171.79.209.116,,,exit,72d396c6be,b6955,Command Injection,52,13.0,0.0,echo
2025-10-31T17:12:40.380274+00:00,171.79.32.46,user,2233,,b5b7b14679,1d6ed,Command Injection,270,22.0,1.0,touch
2025-10-31T17:13:35.380274+00:00,171.79.159.21,,,ls,a49d02bb27,331d7,Command Injection,268,17.0,1.0,exit
2025-10-31T17:13:08.380274+00:00,171.79.205.56,,,,61e47572d2,bde5f,Command Injection,385,13.0,1.0,cat
2025-10-31T17:13:40.380274+00:00,171.79.184.158,,,,ee9fd8f58,56ca6,Command Injection,165,27.0,0.0,cat
2025-10-31T17:14:19.380274+00:00,171.79.92.20,,,,a4782bd19,8cbd3,Command Injection,47,11.0,0.0,mkdir
2025-10-31T17:15:14.380274+00:00,171.79.175.52,test,toor,echo 'hi',69b906da23,3ac30,Command Injection,128,24.0,0.0,ifconfig
2025-10-31T17:15:24.380274+00:00,171.79.139.83,user,password,touch password.txt,4404f53581,c59e1,Command Injection,243,29.0,1.0,exit
2025-10-31T17:16:27.380274+00:00,171.79.200.201,oracle,3344,,9860fd32b2,d7e66,Command Injection,133,10.0,1.0,other
2025-10-31T17:16:57.380274+00:00,171.79.239.39,root,3344,,51827ad7c4,5a5c2,Brute Force,40,0.0,9.0,other
2025-10-31T17:16:49.380274+00:00,171.79.145.149,test,1234,,62b30ee755,6dcca,Brute Force,89,2.0,3.0,other
2025-10-31T17:17:29.380274+00:00,171.79.114.50,user,password,cd /tmp,42af46dca9,190e7,Brute Force,107,4.0,5.0,other
2025-10-31T17:18:28.380274+00:00,171.79.150.49,ftp,1234,,b403e845d7,2cb3c,Brute Force,105,3.0,1.0,other
2025-10-31T17:18:35.380274+00:00,171.79.113.79,,,,c4ff87ffdd,aed4c,Brute Force,33,1.0,9.0,other
2025-10-31T17:19:25.380274+00:00,171.79.250.178,test,pass,cd /tmp,17248a7b1b,f2f4e,Command Injection,330,16.0,0.0,mkdir
2025-10-31T17:19:24.380274+00:00,171.79.119.65,ftp,pass,touch password.txt,712936ad06,c7638,Other,165,8.0,1.0,other
2025-10-31T17:20:26.380274+00:00,171.79.84.225,,,,4bd62a6f3c,234a8,Command Injection,341,26.0,1.0,echo
2025-10-31T17:21:01.380274+00:00,171.79.234.81,,,,8d3e15242d,e5be0,Other,148,2.0,2.0,other
2025-10-31T17:21:13.380274+00:00,171.79.104.218,oracle,2233,mkdir phoenix,e7c5291ba,22d24,Command Injection,57,24.0,0.0,other
2025-10-31T17:21:27.380274+00:00,171.79.0.246,admin,1234,ls,3281a4bfd4,8f2ec,Other,72,4.0,1.0,other
2025-10-31T17:21:59.380274+00:00,171.79.243.158,,,echo 'hi',41d0bc754d,a8a9e,Brute Force,70,4.0,3.0,other
2025-10-31T17:23:01.380274+00:00,171.79.35.145,oracle,2233,,6a6e0b668b,629b7,Command Injection,315,10.0,1.0,other
2025-10-31T17:22:50.380274+00:00,171.79.40.82,ftp,3344,,9e1ec6378c,d8cf1,Command Injection,242,20.0,0.0,mkdir
2025-10-31T17:24:02.380274+00:00,171.79.39.107,test,toor,,8e4179eb4d,890d5,Brute Force,82,0.0,6.0,other
2025-10-31T17:24:34.380274+00:00,171.79.187.103,root,password,touch password.txt,9e69537c92,b507d,Brute Force,17,1.0,3.0,other
2025-10-31T17:24:53.380274+00:00,171.79.107.111,,,,324c86a54,e13f6,Brute Force,42,1.0,9.0,other
2025-10-31T17:25:06.380274+00:00,171.79.56.250,,,,bf01039d58,802ed,Other,14,1.0,0.0,other
2025-10-31T17:26:01.380274+00:00,171.79.211.123,,,uname -a,56e8346b45,4cb05,Brute Force,44,3.0,7.0,other
2025-10-31T17:26:06.380274+00:00,171.79.157.120,user,password,echo 'hi',50d8ac01b9,4486d,Command Injection,153,25.0,1.0,ifconfig
2025-10-31T17:26:39.380274+00:00,171.79.5.169,test,root,mkdir phoenix,b820e318c2,a0b3c,Command Injection,144,16.0,1.0,ls
2025-10-31T17:27:11.380274+00:00,171.79.9.112,user,toor,cd /tmp,13f55e24d5,c015b,Command Injection,276,9.0,0.0,ls
2025-10-31T17:27:59.380274+00:00,171.79.145.149,test,1234,,d70a93eaf9,1c9b7,Command Injection,253,28.0,0.0,touch
2025-10-31T17:28:20.380274+00:00,171.79.184.248,root,1234,cat password.txt,ee817e067c,268f5,Command Injection,69,19.0,0.0,ifconfig
2025-10-31T17:28:45.380274+00:00,171.79.19.205,test,pass,,f342487a2d,45a21,Command Injection,52,19.0,1.0,echo
2025-10-31T17:28:42.380274+00:00,171.79.162.103,test,1234,uname -a,bdefe7b426,c417c,Command Injection,72,11.0,1.0,cat
2025-10-31T17:29:11.380274+00:00,171.79.67.228,,,,c4bcee30b,d0b41,Brute Force,28,2.0,7.0,other
2025-10-31T17:30:02.380274+00:00,171.79.170.36,admin,2233,,94506d2162,f23d7,Command Injection,312,11.0,0.0,ls
2025-10-31T17:31:02.380274+00:00,171.79.173.169,oracle,1234,,82fb3906d,d2446,Other,74,1.0,1.0,other
2025-10-31T17:30:49.380274+00:00,171.79.53.157,guest,,cd /tmp,6d08eef765,ba2e8,Command Injection,197,26.0,0.0,ifconfig
2025-10-31T17:32:02.380274+00:00,171.79.110.232,ftp,root,cat password.txt,695fef18af,2d557,Brute Force,55,2.0,1.0,other
2025-10-31T17:32:30.380274+00:00,171.79.155.19,test,,mkdir phoenix,8f607cfe9d,b2e96,Command Injection,123,21.0,0.0,exit
2025-10-31T17:33:04.380274+00:00,171.79.135.170,,,cat password.txt,92d2ac5833,6a010,Command Injection,386,7.0,1.0,echo
2025-10-31T17:32:51.380274+00:00,171.79.249.98,ftp,root,,8b344eb2f3,23dd5,Brute Force,27,3.0,9.0,other
2025-10-31T17:33:30.380274+00:00,171.79.212.233,,,,3dc3f448b8,1dfd6,Brute Force,53,4.0,9.0,other
2025-10-31T17:33:51.380274+00:00,171.79.166.225,root,pass,,1eaad8431a,7d2bb,Command Injection,163,10.0,1.0,echo
2025-10-31T17:34:27.380274+00:00,171.79.63.30,,,cd /tmp,83c1e166d5,bf2c5,Brute Force,42,1.0,4.0,other
2025-10-31T17:35:05.380274+00:00,171.79.111.230,root,,uname -a,56377269a5,d73db,Command Injection,232,20.0,1.0,ls
2025-10-31T17:35:26.380274+00:00,171.79.200.129,ftp,3344,,d6f89786f6,6e7f2,Command Injection,395,24.0,0.0,touch
2025-10-31T17:35:59.380274+00:00,171.79.218.219,,,cat password.txt,4321cbb5c,beb7e,Other,148,7.0,2.0,other
2025-10-31T17:36:37.380274+00:00,171.79.185.159,guest,,,d2d8939f80,6d0bf,Brute Force,18,2.0,6.0,other
2025-10-31T17:37:10.380274+00:00,171.79.135.228,,,,ac678ec6dc,deb8b,Command Injection,113,5.0,1.0,ifconfig
2025-10-31T17:37:14.380274+00:00,171.79.200.130,guest,toor,ls,e777596626,7da02,Brute Force,107,3.0,3.0,other
2025-10-31T17:38:13.380274+00:00,171.79.162.186,oracle,toor,,8aedc2511e,e3593,Brute Force,62,3.0,8.0,other
2025-10-31T17:38:51.380274+00:00,171.79.233.242,,,cat password.txt,c97cf2f020,8d6ca,Brute Force,82,4.0,3.0,other
2025-10-31T17:39:03.380274+00:00,171.79.136.101,test,pass,touch password.txt,6b9744340,384b1,Command Injection,225,18.0,0.0,other
2025-10-31T17:39:14.380274+00:00,171.79.215.208,ftp,1234,echo 'hi',3a6d6a6776,670df,Command Injection,341,18.0,0.0,exit
2025-10-31T17:39:51.380274+00:00,171.79.100.16,test,pass,,e42b6dd69b,6b348,Brute Force,47,0.0,2.0,other
2025-10-31T17:40:35.380274+00:00,171.79.0.200,admin,pass,echo 'hi',652294d34c,32932,Command Injection,344,9.0,0.0,other
2025-10-31T17:41:15.380274+00:00,171.79.122.74,,,cd /tmp,a8c6ff32b4,ba55b,Command Injection,263,28.0,1.0,mkdir
2025-10-31T17:41:32.380274+00:00,171.79.237.90,,,,18ace3cb02,ee50f,Command Injection,100,20.0,1.0,exit
2025-10-31T17:42:30.380274+00:00,171.79.8.86,root,root,,4345174e54,78f66,Command Injection,292,23.0,0.0,cat
2025-10-31T17:42:50.380274+00:00,171.79.166.40,root,,,26b67d2556,65190,Command Injection,371,6.0,1.0,exit
2025-10-31T17:43:25.380274+00:00,171.79.172.146,test,2233,cat password.txt,156c21ed5b,af4ad,Brute Force,60,3.0,7.0,other
2025-10-31T17:43:34.380274+00:00,171.79.109.217,test,1234,ls,746c74333e,522cf,Command Injection,176,11.0,1.0,other
2025-10-31T17:44:11.380274+00:00,171.79.176.208,ftp,3344,echo 'hi',16972720b2,d35f8,Other,78,8.0,2.0,other
2025-10-31T17:44:21.380274+00:00,171.79.31.82,,,touch password.txt,80c4a17c0a,ba51a,Brute Force,65,3.0,8.0,other
2025-10-31T17:44:37.380274+00:00,171.79.126.33,,,cd /tmp,7bf62d6f7c,4fc36,Brute Force,93,0.0,3.0,other
2025-10-31T17:45:19.380274+00:00,171.79.127.152,user,,touch password.txt,2db61ee76a,ca5ff,Command Injection,250,12.0,0.0,touch
2025-10-31T17:46:20.380274+00:00,171.79.187.103,guest,,touch password.txt,df69dd51d0,30860,Brute Force,30,4.0,3.0,other
2025-10-31T17:46:59.380274+00:00,171.79.84.17,guest,toor,,40c042fad,1b550,Brute Force,75,0.0,1.0,other
2025-10-31T17:47:13.380274+00:00,171.79.120.70,user,password,echo 'hi',c6f856c325,9b36b,Brute Force,52,4.0,4.0,other
2025-10-31T17:47:19.380274+00:00,171.79.43.170,admin,password,uname -a,e91cb9f6cb,2ec38,Brute Force,50,0.0,4.0,other
2025-10-31T17:48:35.380274+00:00,171.79.20.202,ftp,,cd /tmp,570cb24e81,3b594,Command Injection,151,26.0,0.0,cat
2025-10-31T17:48:52.380274+00:00,171.79.4.113,,,exit,b14f7c6762,e04be,Command Injection,137,20.0,1.0,echo
2025-10-31T17:48:38.380274+00:00,171.79.51.133,root,root,cd /tmp,37fd68bdb7,e316a,Brute Force,99,4.0,5.0,other
2025-10-31T17:49:14.380274+00:00,171.79.191.20,,,mkdir phoenix,31fc446214,bf719,Brute Force,30,0.0,4.0,other
2025-10-31T17:50:17.380274+00:00,171.79.58.45,,,cd /tmp,3f18f74a03,54614,Command Injection,45,18.0,0.0,ifconfig
2025-10-31T17:50:13.380274+00:00,171.79.141.134,,,cat password.txt,53168b9481,199ff,Brute Force,119,4.0,6.0,other
2025-10-31T17:50:56.380274+00:00,171.79.79.7,,,,6852fa970e,413be,Command Injection,326,18.0,0.0,echo
2025-10-31T17:51:46.380274+00:00,171.79.4.192,guest,,,344246b04f,9ebb2,Brute Force,38,0.0,9.0,other
2025-10-31T17:52:32.380274+00:00,171.79.16.202,root,1234,ifconfig,dec501f532,c8ed9,Brute Force,85,3.0,2.0,other
2025-10-31T17:52:16.380274+00:00,171.79.68.85,guest,pass,touch password.txt,871ed199f3,4c2b1,Command Injection,323,20.0,1.0,exit
2025-10-31T17:53:11.380274+00:00,171.79.171.51,test,,,3e9be40dfa,2a75c,Command Injection,127,23.0,1.0,exit
2025-10-31T17:53:54.380274+00:00,171.79.235.33,admin,password,exit,9d53946f93,1ceee,Command Injection,209,24.0,1.0,touch
2025-10-31T17:53:40.380274+00:00,171.79.4.41,guest,toor,exit,6ed4bce0d,e6d2d,Brute Force,29,1.0,3.0,other
2025-10-31T17:54:50.380274+00:00,171.79.235.82,test,1234,,2570fe10,37ca1,Command Injection,111,16.0,1.0,mkdir
2025-10-31T17:54:56.380274+00:00,171.79.176.114,,,echo 'hi',6e8e399173,97b03,Brute Force,59,2.0,8.0,other
2025-10-31T17:55:46.380274+00:00,171.79.58.128,ftp,1234,,6f4dca2af0,cd309,Command Injection,74,14.0,0.0,touch
2025-10-31T17:55:45.380274+00:00,171.79.202.87,root,1234,,1db32595fb,c1842,Other,75,8.0,0.0,other
2025-10-31T17:56:17.380274+00:00,171.79.210.92,,,cat password.txt,b54e4750c2,908b1,Command Injection,305,6.0,0.0,echo
2025-10-31T17:57:06.380274+00:00,171.79.223.32,oracle,2233,,2914a7a1d6,79596,Command Injection,125,28.0,1.0,touch
2025-10-31T17:58:05.380274+00:00,171.79.51.164,admin,pass,,9c68958b15,3d9df,Command Injection,279,12.0,1.0,cat
2025-10-31T17:58:07.380274+00:00,171.79.154.186,,,,8a705b1273,ac1fa,Brute Force,19,3.0,9.0,other
2025-10-31T17:58:47.380274+00:00,171.79.6.224,,,,182a565c53,96dc6,Command Injection,240,29.0,1.0,ls
2025-10-31T17:59:18.380274+00:00,171.79.146.127,user,3344,exit,dc2437403e,38822,Other,107,3.0,1.0,other
2025-10-31T17:59:35.380274+00:00,171.79.85.178,ftp,1234,,634fe59f4,928bc,Other,10,6.0,1.0,other
2025-10-31T17:59:59.380274+00:00,171.79.222.132,,,cd /tmp,258353f482,cd5e3,Command Injection,86,5.0,1.0,ifconfig
2025-10-31T18:00:25.380274+00:00,171.79.171.63,user,toor,echo 'hi',b814d7f4dc,87bf5,Brute Force,48,3.0,6.0,other
2025-10-31T18:01:35.380274+00:00,171.79.169.52,guest,password,,d632790429,a2a18,Command Injection,350,26.0,0.0,exit
2025-10-31T18:01:14.380274+00:00,171.79.96.18,,,cd /tmp,2ccd2425f0,c6e1e,Command Injection,193,5.0,0.0,exit
2025-10-31T18:01:41.380274+00:00,171.79.33.24,ftp,,echo 'hi',dcd0fd1965,610ae,Command Injection,182,25.0,0.0,ifconfig
2025-10-31T18:02:44.380274+00:00,171.79.193.219,guest,pass,,b2fc292cda,8d981,Command Injection,319,8.0,0.0,ls
2025-10-31T18:02:43.380274+00:00,171.79.157.77,,,,cdf8dcf4cf,3714d,Command Injection,275,8.0,0.0,exit
2025-10-31T18:03:09.380274+00:00,171.79.225.19,root,toor,,61ecce4cfd,a3b2d,Command Injection,300,23.0,1.0,cat
2025-10-31T18:04:22.380274+00:00,171.79.7.69,,,,5aeceb1390,b2437,Brute Force,61,2.0,3.0,other
2025-10-31T18:04:17.380274+00:00,171.79.130.156,root,password,,e38a89521,9a683,Other,140,8.0,0.0,other
2025-10-31T18:05:00.380274+00:00,171.79.171.57,guest,toor,cd /tmp,ddf6f6f6cc,254b4,Brute Force,25,2.0,5.0,other
2025-10-31T18:05:12.380274+00:00,171.79.72.193,,,ls,14d56a9d22,5b0d7,Brute Force,46,3.0,5.0,other
2025-10-31T18:05:38.380274+00:00,171.79.217.223,,,exit,aeefadf346,6c336,Command Injection,59,18.0,0.0,ifconfig
2025-10-31T18:06:38.380274+00:00,171.79.48.34,user,2233,,2a26959095,bd3af,Brute Force,48,1.0,3.0,other
2025-10-31T18:07:24.380274+00:00,171.79.223.207,ftp,toor,touch password.txt,f13f166aa4,841f6,Command Injection,201,7.0,1.0,other
2025-10-31T18:07:46.380274+00:00,171.79.101.86,root,toor,ls,f41585e4b7,38096,Command Injection,263,14.0,1.0,mkdir
2025-10-31T18:08:07.380274+00:00,171.79.10.118,root,3344,uname -a,1b9e4b25b5,79f95,Command Injection,181,12.0,0.0,ifconfig
2025-10-31T18:08:54.380274+00:00,171.79.157.58,root,1234,,8f26c4bfff,edfcf,Command Injection,227,19.0,1.0,mkdir
2025-10-31T18:08:47.380274+00:00,171.79.4.178,admin,pass,,97d05d11e,be4a0,Brute Force,50,4.0,6.0,other
2025-10-31T18:09:33.380274+00:00,171.79.183.217,test,password,,b8d8cbf714,84bf1,Brute Force,57,4.0,1.0,other
2025-10-31T18:09:53.380274+00:00,171.79.175.149,oracle,3344,cat password.txt,8557ad125a,c4ff6,Other,55,9.0,0.0,other
2025-10-31T18:10:14.380274+00:00,171.79.146.102,ftp,password,,4e0b1811c1,e5cbc,Brute Force,71,2.0,5.0,other
2025-10-31T18:11:07.380274+00:00,171.79.127.11,user,2233,cd /tmp,b568975e1c,7889f,Command Injection,234,10.0,0.0,mkdir
2025-10-31T18:11:27.380274+00:00,171.79.218.190,oracle,,,b28e9450f5,5fd70,Other,71,4.0,0.0,other
2025-10-31T18:12:01.380274+00:00,171.79.159.251,,,mkdir phoenix,1ca088a771,ef7b2,Brute Force,59,3.0,7.0,other
2025-10-31T18:12:50.380274+00:00,171.79.154.77,oracle,password,exit,6d0f75db9b,bf016,Command Injection,36,22.0,1.0,other
2025-10-31T18:13:27.380274+00:00,171.79.45.20,,,,811201689a,e0cd9,Other,82,1.0,2.0,other
2025-10-31T18:13:58.380274+00:00,171.79.85.115,guest,1234,cat password.txt,67697876cd,ecd9e,Command Injection,398,11.0,0.0,touch
2025-10-31T18:13:37.380274+00:00,171.79.1.132,test,1234,,7b4f3a54c0,aab2d,Command Injection,78,12.0,1.0,ifconfig
2025-10-31T18:14:52.380274+00:00,171.79.148.87,ftp,toor,ifconfig,a716946e92,25ac2,Brute Force,19,4.0,1.0,other
2025-10-31T18:15:16.380274+00:00,171.79.65.113,guest,password,uname -a,59e62f422,99b92,Command Injection,288,21.0,1.0,touch
2025-10-31T18:15:52.380274+00:00,171.79.165.35,guest,pass,,7d491daa9c,af951,Command Injection,344,22.0,0.0,echo
2025-10-31T18:16:03.380274+00:00,171.79.15.250,,,touch password.txt,546b3c4a81,e2fba,Other,30,8.0,0.0,other
2025-10-31T18:17:00.380274+00:00,171.79.164.193,test,password,ifconfig,4cffc5c1bc,98576,Command Injection,132,19.0,1.0,touch
2025-10-31T18:17:34.380274+00:00,171.79.246.234,ftp,root,mkdir phoenix,9faf31026,41c6d,Other,117,0.0,1.0,other
2025-10-31T18:17:14.380274+00:00,171.79.49.208,admin,toor,touch password.txt,b58315468e,c36cd,Brute Force,16,3.0,2.0,other
2025-10-31T18:18:20.380274+00:00,171.79.193.2,admin,1234,cd /tmp,ab0015fd3d,f0383,Command Injection,283,6.0,0.0,mkdir
2025-10-31T18:18:18.380274+00:00,171.79.201.95,,,exit,e8af4d4d7,ee82e,Brute Force,91,3.0,8.0,other
2025-10-31T18:19:33.380274+00:00,171.79.38.120,root,2233,cd /tmp,796baed505,d5f86,Command Injection,326,24.0,1.0,touch
2025-10-31T18:19:32.380274+00:00,171.79.67.230,root,,ifconfig,e579b7907,e6fe8,Command Injection,297,25.0,0.0,ifconfig
2025-10-31T18:19:57.380274+00:00,171.79.9.33,,,cat password.txt,1bb1d3a277,5d947,Command Injection,280,8.0,0.0,mkdir
2025-10-31T18:21:06.380274+00:00,171.79.123.84,,,ls,790d949f41,dd85f,Command Injection,66,26.0,0.0,mkdir
2025-10-31T18:21:10.380274+00:00,171.79.38.67,,,mkdir phoenix,21d6d48a59,2a197,Command Injection,314,14.0,1.0,ifconfig
2025-10-31T18:21:45.380274+00:00,171.79.136.101,oracle,pass,cat password.txt,ad84dd12df,2f680,Command Injection,313,29.0,1.0,ls
2025-10-31T18:22:04.380274+00:00,171.79.249.95,ftp,toor,,dec50c0a86,c644f,Command Injection,145,7.0,1.0,mkdir
2025-10-31T18:22:47.380274+00:00,171.79.78.60,,,ls,216477209c,31105,Command Injection,300,8.0,1.0,ifconfig
2025-10-31T18:23:22.380274+00:00,171.79.116.75,test,root,,b0ddb18f8a,7f77d,Brute Force,33,1.0,5.0,other
2025-10-31T18:23:35.380274+00:00,171.79.150.185,user,1234,mkdir phoenix,aa0a144592,8a7b5,Other,129,0.0,2.0,other
2025-10-31T18:24:28.380274+00:00,171.79.123.143,oracle,2233,,46caed7636,bfb99,Command Injection,308,15.0,0.0,other
2025-10-31T18:24:08.380274+00:00,171.79.165.247,test,2233,,a83e7f3e47,e0543,Brute Force,41,0.0,4.0,other
2025-10-31T18:24:59.380274+00:00,171.79.44.16,admin,1234,ifconfig,11abd4eb8,81097,Command Injection,334,21.0,1.0,other
2025-10-31T18:25:26.380274+00:00,171.79.69.8,,,mkdir phoenix,7e2f63fdea,1cda3,Brute Force,43,3.0,8.0,other
2025-10-31T18:26:00.380274+00:00,171.79.54.26,ftp,1234,ls,56f744b1b2,20638,Command Injection,368,8.0,1.0,other
2025-10-31T18:26:55.380274+00:00,171.79.102.120,,,,dd8f4b630e,6610f,Brute Force,19,4.0,2.0,other
2025-10-31T18:27:29.380274+00:00,171.79.83.72,guest,,echo 'hi',72a06fd04,927ca,Command Injection,288,5.0,1.0,ifconfig
2025-10-31T18:27:21.380274+00:00,171.79.46.85,,,ls,7d4f87b4d3,406c6,Command Injection,320,29.0,0.0,other
2025-10-31T18:28:28.380274+00:00,171.79.117.14,admin,2233,exit,1295f7d845,b5342,Command Injection,81,18.0,0.0,mkdir
2025-10-31T18:28:42.380274+00:00,171.79.90.152,guest,toor,ls,c7645812c0,8e8a3,Command Injection,327,21.0,1.0,ifconfig
2025-10-31T18:28:42.380274+00:00,171.79.182.181,root,root,touch password.txt,75a9b8ac49,99b64,Other,31,2.0,1.0,other
2025-10-31T18:29:27.380274+00:00,171.79.98.134,,,,8f6be62cd9,c863f,Command Injection,245,11.0,1.0,touch
2025-10-31T18:30:06.380274+00:00,171.79.190.114,,,ls,86abfdca19,20043,Brute Force,62,4.0,7.0,other
2025-10-31T18:30:24.380274+00:00,171.79.31.97,admin,password,,692f7494f8,c11ea,Brute Force,66,4.0,9.0,other
2025-10-31T18:31:14.380274+00:00,171.79.219.45,,,ifconfig,528763f28,c6357,Brute Force,114,1.0,7.0,other
2025-10-31T18:31:45.380274+00:00,171.79.73.164,,,uname -a,4194aaa153,7cf8d,Command Injection,122,8.0,0.0,other
2025-10-31T18:32:05.380274+00:00,171.79.222.81,,,cd /tmp,d533c2afb,e8e4d,Brute Force,30,2.0,4.0,other
2025-10-31T18:32:58.380274+00:00,171.79.208.51,oracle,,,672db41101,58758,Other,178,1.0,1.0,other
2025-10-31T18:33:30.380274+00:00,171.79.246.187,,,uname -a,bb3c2195a2,903fe,Command Injection,113,25.0,0.0,echo
2025-10-31T18:33:31.380274+00:00,171.79.101.122,,,uname -a,80a25c4310,2ddc4,Brute Force,30,3.0,9.0,other
2025-10-31T18:33:59.380274+00:00,171.79.102.29,test,3344,,2435e94755,7adcb,Command Injection,179,14.0,0.0,ifconfig
2025-10-31T18:34:21.380274+00:00,171.79.93.98,test,1234,ls,8e46224122,5e203,Command Injection,185,18.0,1.0,exit
2025-10-31T18:34:47.380274+00:00,171.79.184.205,ftp,1234,,3be5d7f25,9ce63,Command Injection,218,7.0,1.0,other
2025-10-31T18:35:58.380274+00:00,171.79.17.181,guest,root,,6c26a47281,8ffa5,Command Injection,210,25.0,0.0,other
2025-10-31T18:35:57.380274+00:00,171.79.18.4,test,toor,,bdf4d8aafe,c525e,Command Injection,240,21.0,0.0,touch
2025-10-31T18:36:25.380274+00:00,171.79.179.1,guest,2233,,10be7af130,83486,Command Injection,225,16.0,0.0,exit
2025-10-31T18:36:40.380274+00:00,171.79.244.193,root,,,86536ac7f,ba74e,Other,137,3.0,0.0,other
2025-10-31T18:37:29.380274+00:00,171.79.245.107,user,password,mkdir phoenix,9d49193912,d869b,Brute Force,85,2.0,5.0,other
2025-10-31T18:37:52.380274+00:00,171.79.142.42,user,password,,d6efeea605,b834f,Command Injection,243,16.0,0.0,touch
2025-10-31T18:38:19.380274+00:00,171.79.136.241,,,,243b9d4ce5,ef537,Brute Force,24,3.0,9.0,other
2025-10-31T18:39:21.380274+00:00,171.79.240.145,,,,e2b3b23cc3,9a200,Brute Force,115,2.0,2.0,other
2025-10-31T18:39:32.380274+00:00,171.79.124.196,,,ifconfig,b59d7ed6ae,1f777,Brute Force,42,4.0,3.0,other
2025-10-31T18:40:03.380274+00:00,171.79.28.248,test,2233,,c6ee76692e,6c79e,Command Injection,209,12.0,0.0,other
2025-10-31T18:40:19.380274+00:00,171.79.167.249,test,password,touch password.txt,efaa6d99db,63cc3,Other,183,4.0,0.0,other
2025-10-31T18:41:13.380274+00:00,171.79.46.90,oracle,3344,,2d2d7cf83a,7c8bd,Brute Force,110,1.0,7.0,other
2025-10-31T18:41:36.380274+00:00,171.79.153.71,root,2233,uname -a,313e857b08,f3ee9,Command Injection,131,19.0,0.0,ls
2025-10-31T18:42:24.380274+00:00,171.79.62.40,,,echo 'hi',221de9ba79,a8fde,Other,128,9.0,2.0,other
2025-10-31T18:42:24.380274+00:00,171.79.12.24,test,root,,4c178efc59,507a0,Command Injection,61,17.0,0.0,exit
2025-10-31T18:43:32.380274+00:00,171.79.151.91,ftp,toor,,23a1e3f65a,7e733,Command Injection,386,12.0,1.0,ls
2025-10-31T18:43:29.380274+00:00,171.79.235.187,,,ls,f9e266ed1,a9253,Command Injection,201,8.0,0.0,cat
2025-10-31T18:43:43.380274+00:00,171.79.45.251,,,,f15419f84,615e0,Command Injection,319,25.0,1.0,ifconfig
2025-10-31T18:44:41.380274+00:00,171.79.191.153,root,toor,mkdir phoenix,9f5c4dda04,c548a,Brute Force,30,2.0,8.0,other
2025-10-31T18:45:19.380274+00:00,171.79.9.229,,,exit,2b793ef5b3,dc3b2,Brute Force,90,4.0,8.0,other
2025-10-31T18:45:36.380274+00:00,171.79.45.204,,,,6c2e5b2130,50add,Other,108,4.0,2.0,other
2025-10-31T18:45:48.380274+00:00,171.79.214.34,,,,334192dfbe,cd423,Command Injection,78,18.0,1.0,ifconfig
2025-10-31T18:46:14.380274+00:00,171.79.54.216,root,,,27d9820207,5c7ac,Command Injection,397,9.0,1.0,other
2025-10-31T18:47:18.380274+00:00,171.79.108.159,,,,85f4c20920,b14fa,Command Injection,155,24.0,1.0,ifconfig
2025-10-31T18:47:47.380274+00:00,171.79.167.187,test,password,,dadd230530,eb04a,Command Injection,192,25.0,1.0,echo
2025-10-31T18:47:40.380274+00:00,171.79.245.133,guest,password,cd /tmp,829bc5657,1dac0,Command Injection,221,25.0,1.0,cat
2025-10-31T18:48:37.380274+00:00,171.79.107.240,,,ls,10b71d9dc2,e70fe,Command Injection,161,23.0,0.0,ls
2025-10-31T18:49:20.380274+00:00,171.79.193.198,test,toor,,edddcee4fd,6f6e7,Command Injection,312,12.0,1.0,mkdir
